Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Rev/Age
01-01-2016,1,January,2016,47,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,807,1482,2289,48.70212766
23-01-2014,23,January,2014,48,Adults (35-64),M,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,616,1482,2098,43.70833333
23-01-2016,23,January,2016,48,Adults (35-64),M,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,616,1482,2098,43.70833333
20-06-2014,20,June,2014,48,Adults (35-64),M,Germany,Bayern,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,878,1482,2360,49.16666667
20-06-2016,20,June,2016,48,Adults (35-64),M,Germany,Bayern,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,878,1482,2360,49.16666667
10-01-2014,10,January,2014,55,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,878,1482,2360,42.90909091
10-01-2016,10,January,2016,55,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,878,1482,2360,42.90909091
15-02-2014,15,February,2014,55,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,878,1482,2360,42.90909091
15-02-2016,15,February,2016,55,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,878,1482,2360,42.90909091
31-08-2013,31,August,2013,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
31-08-2015,31,August,2015,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
18-02-2014,18,February,2014,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
18-02-2016,18,February,2016,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",3,1482,2384,2634,4446,7080,221.25
06-03-2014,6,March,2014,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
06-03-2016,6,March,2016,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
04-04-2014,4,April,2014,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
04-04-2016,4,April,2016,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
12-04-2014,12,April,2014,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
12-04-2016,12,April,2016,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
18-04-2014,18,April,2014,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,73.75
18-04-2016,18,April,2016,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",2,1482,2384,1756,2964,4720,147.5
15-10-2013,15,October,2013,33,Young Adults (25-34),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,59.24242424
15-10-2015,15,October,2015,33,Young Adults (25-34),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955,59.24242424
14-09-2013,14,September,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
14-09-2015,14,September,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
04-11-2013,4,November,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
04-11-2015,4,November,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",3,461,742,554,1383,1937,58.6969697
07-12-2013,7,December,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
07-12-2015,7,December,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
08-12-2013,8,December,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
08-12-2015,8,December,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
04-02-2014,4,February,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
04-02-2016,4,February,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",3,461,742,554,1383,1937,58.6969697
01-05-2014,1,May,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
01-05-2016,1,May,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
02-05-2014,2,May,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
02-05-2016,2,May,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",2,461,742,369,922,1291,39.12121212
28-05-2014,28,May,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
28-05-2016,28,May,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646,19.57575758
13-12-2013,13,December,2013,33,Young Adults (25-34),M,Australia,Tasmania,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,140,461,601,18.21212121
13-12-2015,13,December,2015,33,Young Adults (25-34),M,Australia,Tasmania,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",1,461,742,140,461,601,18.21212121
12-06-2014,12,June,2014,43,Adults (35-64),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,125,461,586,13.62790698
12-06-2016,12,June,2016,43,Adults (35-64),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Blue, 58",2,461,742,250,922,1172,27.25581395
03-10-2013,3,October,2013,42,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,592,1482,2074,49.38095238
03-10-2015,3,October,2015,42,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,592,1482,2074,49.38095238
24-02-2014,24,February,2014,42,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,592,1482,2074,49.38095238
24-02-2016,24,February,2016,42,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,592,1482,2074,49.38095238
12-06-2014,12,June,2014,42,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,592,1482,2074,49.38095238
12-06-2016,12,June,2016,42,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,592,1482,2074,49.38095238
05-05-2014,5,May,2014,40,Adults (35-64),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,473,1482,1955,48.875
05-05-2016,5,May,2016,40,Adults (35-64),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2,1482,2384,946,2964,3910,97.75
17-06-2014,17,June,2014,40,Adults (35-64),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,473,1482,1955,48.875
17-06-2016,17,June,2016,40,Adults (35-64),F,Australia,South Australia,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,473,1482,1955,48.875
03-11-2013,3,November,2013,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
03-11-2015,3,November,2015,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
23-12-2013,23,December,2013,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
23-12-2015,23,December,2015,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
16-02-2014,16,February,2014,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
16-02-2016,16,February,2016,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
26-02-2014,26,February,2014,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
26-02-2016,26,February,2016,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
19-06-2014,19,June,2014,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074,54.57894737
19-06-2016,19,June,2016,38,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2,1482,2384,1184,2964,4148,109.1578947
22-05-2014,22,May,2014,38,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,401,1482,1883,49.55263158
22-05-2016,22,May,2016,38,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,401,1482,1883,49.55263158
07-06-2014,7,June,2014,38,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,401,1482,1883,49.55263158
07-06-2016,7,June,2016,38,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,1204,4446,5650,148.6842105
13-07-2013,13,July,2013,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
13-07-2015,13,July,2015,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
07-02-2014,7,February,2014,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
07-02-2016,7,February,2016,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
23-02-2014,23,February,2014,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
23-02-2016,23,February,2016,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
15-03-2014,15,March,2014,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
15-03-2016,15,March,2016,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
23-03-2014,23,March,2014,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057,30.2
23-03-2016,23,March,2016,35,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215,906,2265,3171,90.6
10-12-2013,10,December,2013,35,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,205,755,960,27.42857143
10-12-2015,10,December,2015,35,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,205,755,960,27.42857143
20-04-2014,20,April,2014,35,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,205,755,960,27.42857143
20-04-2016,20,April,2016,35,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 54",3,755,1215,615,2265,2880,82.28571429
09-07-2013,9,July,2013,31,Young Adults (25-34),M,Australia,South Australia,Bikes,Touring Bikes,"Touring-3000 Blue, 50",1,461,742,147,461,608,19.61290323
09-07-2015,9,July,2015,31,Young Adults (25-34),M,Australia,South Australia,Bikes,Touring Bikes,"Touring-3000 Blue, 50",1,461,742,147,461,608,19.61290323
15-01-2014,15,January,2014,31,Young Adults (25-34),M,Australia,South Australia,Bikes,Touring Bikes,"Touring-3000 Blue, 50",1,461,742,147,461,608,19.61290323
15-01-2016,15,January,2016,31,Young Adults (25-34),M,Australia,South Australia,Bikes,Touring Bikes,"Touring-3000 Blue, 50",1,461,742,147,461,608,19.61290323
09-08-2013,9,August,2013,31,Young Adults (25-34),M,Australia,Tasmania,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,229,755,984,31.74193548
09-08-2015,9,August,2015,31,Young Adults (25-34),M,Australia,Tasmania,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,229,755,984,31.74193548
13-09-2013,13,September,2013,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,266,755,1021,30.93939394
13-09-2015,13,September,2015,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,266,755,1021,30.93939394
09-10-2013,9,October,2013,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,266,755,1021,30.93939394
09-10-2015,9,October,2015,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",3,755,1215,797,2265,3062,92.78787879
24-11-2013,24,November,2013,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,266,755,1021,30.93939394
24-11-2015,24,November,2015,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",3,755,1215,797,2265,3062,92.78787879
13-06-2014,13,June,2014,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,266,755,1021,30.93939394
13-06-2016,13,June,2016,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215,531,1510,2041,61.84848485
20-09-2013,20,September,2013,34,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,30.02941176
20-09-2015,20,September,2015,34,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,30.02941176
08-10-2013,8,October,2013,34,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,30.02941176
08-10-2015,8,October,2015,34,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,30.02941176
28-04-2014,28,April,2014,34,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,266,755,1021,30.02941176
28-04-2016,28,April,2016,34,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,531,1510,2041,60.02941176
15-10-2013,15,October,2013,39,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,125,461,586,15.02564103
15-10-2015,15,October,2015,39,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,125,461,586,15.02564103
14-05-2014,14,May,2014,39,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,125,461,586,15.02564103
14-05-2016,14,May,2016,39,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,125,461,586,15.02564103
14-02-2014,14,February,2014,55,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,302,755,1057,19.21818182
14-02-2016,14,February,2016,55,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,302,755,1057,19.21818182
11-03-2014,11,March,2014,54,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646,11.96296296
11-03-2016,11,March,2016,54,Adults (35-64),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",2,461,742,369,922,1291,23.90740741
18-07-2013,18,July,2013,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
18-07-2015,18,July,2015,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
03-10-2013,3,October,2013,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
03-10-2015,3,October,2015,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
21-10-2013,21,October,2013,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
21-10-2015,21,October,2015,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,2420,4446,6866,180.6842105
05-02-2014,5,February,2014,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
05-02-2016,5,February,2016,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2,1482,2384,1613,2964,4577,120.4473684
11-02-2014,11,February,2014,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
11-02-2016,11,February,2016,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
19-02-2014,19,February,2014,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
19-02-2016,19,February,2016,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,2420,4446,6866,180.6842105
23-02-2014,23,February,2014,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
23-02-2016,23,February,2016,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,2420,4446,6866,180.6842105
24-03-2014,24,March,2014,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
24-03-2016,24,March,2016,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2,1482,2384,1613,2964,4577,120.4473684
27-06-2014,27,June,2014,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
27-06-2016,27,June,2016,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289,60.23684211
02-08-2013,2,August,2013,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
02-08-2015,2,August,2015,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
13-09-2013,13,September,2013,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
13-09-2015,13,September,2015,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
30-09-2013,30,September,2013,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
30-09-2015,30,September,2015,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
18-12-2013,18,December,2013,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
18-12-2015,18,December,2015,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
20-01-2014,20,January,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
20-01-2016,20,January,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
03-02-2014,3,February,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
03-02-2014,3,February,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
03-02-2016,3,February,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
03-02-2016,3,February,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
07-02-2014,7,February,2014,54,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,125,461,586,10.85185185
07-02-2016,7,February,2016,54,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,125,461,586,10.85185185
01-03-2014,1,March,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
01-03-2016,1,March,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
07-03-2014,7,March,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
07-03-2016,7,March,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
18-03-2014,18,March,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
18-03-2016,18,March,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",3,461,742,754,1383,2137,76.32142857
22-04-2014,22,April,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
22-04-2016,22,April,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
03-05-2014,3,May,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
03-05-2016,3,May,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
04-05-2014,4,May,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
04-05-2016,4,May,2016,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712,25.42857143
23-05-2014,23,May,2014,54,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,125,461,586,10.85185185
23-05-2016,23,May,2016,54,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,125,461,586,10.85185185
31-07-2013,31,July,2013,51,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,229,461,690,13.52941176
31-07-2015,31,July,2015,51,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742,229,461,690,13.52941176
02-01-2014,2,January,2014,45,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,50.86666667
02-01-2016,2,January,2016,45,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,807,1482,2289,50.86666667
29-07-2013,29,July,2013,46,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,48.19565217
29-07-2015,29,July,2015,46,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217,48.19565217
08-09-2013,8,September,2013,46,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,807,1482,2289,49.76086957
